Title,description,Poster
Diane,A young woman's bleak life,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzcwMjkxNjIzNF5BMl5BanBnXkFtZTcwMzkwOTE2Mg@@._V1_UY268_CR8,0,182,268_AL_.jpg"
Funny Farm,Funny Farm depicts a night shift by nurse Alan Welbeck (Tim Preece) on a psychiatric ward.,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDhjOTE3YmYtNThjMC00MjdiLWFkZWMtNTM4ZjBkM2FhNDgzXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Intruders,"Anna suffers from agoraphobia so crippling that when a trio of criminals break into her house, she cannot bring herself to flee. But what the intruders don't realize is that agoraphobia is not her only psychosis.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMzgzMjM1MF5BMl5BanBnXkFtZTcwMzc5OTcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Pennies from Heaven,"Arthur, a sheet music salesman, has an ear for the hit tunes, but nobody will trust it. And his imagination often bursts into full song (imdb).","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NjU2NzIzNV5BMl5BanBnXkFtZTcwNDAzODUyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
Nina,Play for Today about Russian dissidents.,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDhjOTE3YmYtNThjMC00MjdiLWFkZWMtNTM4ZjBkM2FhNDgzXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Take,"Freddie Jackson is just out of prison. He's done his time, made the right connections and now he's ready to use them. His wife Jackie dreams of having her husband home but she's forgotten the rows and the girls Freddie can't leave alone. His younger cousin, Jimmy, dreams of making a name for himself on Freddie's coattails.","https://images-na.ssl-images-amazon.com/images/M/MV5BNGFkMjEwYjQtYzYxMy00MWNlLWFhN2MtYTM3OTdjOGM3OTA4XkEyXkFqcGdeQXVyMjkyODUzOTg@._V1_UY268_CR3,0,182,268_AL_.jpg"
Little Dorrit,"The series tells the story of Amy Dorrit, who spends her days earning money for the family and looking after her proud father, who is a long term inmate of Marshalsea debtors' prison in London. Amy and her family's world is transformed when her boss's son, Arthur Clennam, returns from overseas to solve his family's mysterious legacy and discovers that their lives are interlinked.","https://images-na.ssl-images-amazon.com/images/M/MV5BNTQwNTAzMTA3N15BMl5BanBnXkFtZTcwODM1ODE0Mg@@._V1_UY268_CR2,0,182,268_AL_.jpg"
The Master,"In 19th-century China, during the infamous Qing Dynasty, the population is suffering at the hands of greedy landlords, corrupt officials, and unwelcome invaders. Hoping to unite his people, martial arts master Chen Xiang opens a school integrating techniques from both the North and South. But after Chen refuses to join the armies of the Qing Prince, his mother and his students are seized. To save them, Chen has only one path: all-out war.","https://images-na.ssl-images-amazon.com/images/M/MV5BNzQ5NzgzOTA2M15BMl5BanBnXkFtZTcwOTQzMzU1MQ@@._V1_UY268_CR43,0,182,268_AL_.jpg"
The Witches of Oz,"The Witches of Oz follows the exploits of the grown Dorothy Gale, now a successful children's book author, as she moves from Kansas to present day New York City. Dorothy quickly learns that her popular books are based on repressed childhood memories, and that the wonders of Oz are very, very real. When the Wicked Witch of the West shows up in Times Square, Dorothy must find the inner courage to stop her.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MDA1OTQ0M15BMl5BanBnXkFtZTcwNDA0NTU5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
If Tomorrow Comes,"This mini-series focuses on two people, Tracy Whitney and Jeff Stevens. In the beginning, Tracy was an innocent, who was in love and pregnant, with the son of an affluent family. Obviously her family did not approve of her. She would sent ot prison for a crime she didn't commit. Eventually, she got released. She then set out to get back at the people who framed her. She would try to rebuild her life but her prison record would always be a hindrance. She would be offered a job, stealing jewelry. Jeff is con-man who thought he found true love, but when he learned that his wife did not feel about him as he did, decided to con some of her friends and divorce her. Their paths would cross when Tracy after stealing what she was contracted to, meets up with some policemen, one of whom is Jeff. Apparently her boss tried to double cross her but she manages to outwit them.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MTUyNDA1OV5BMl5BanBnXkFtZTcwOTc1OTU0NA@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Ghosts of Ole Miss,"In the fall of 1962, a dramatic series of events made Civil Rights history and changed a way of life. On the eve of James Meredith becoming the first African-American to attend class at the University of Mississippi, the campus erupted into a night of rioting between those opposed to the integration of the school and those trying to enforce it. Before the rioting ended, the National Guard and Federal troops were called in to put an end to the violence and enforce Meredith's rights as an American citizen.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5ODU0MjMzNF5BMl5BanBnXkFtZTgwOTAzNzEyMjE@._V1_UY268_CR87,0,182,268_AL_.jpg"
Reilly: Ace of Spies,A dramatization of the missions and adventures of the greatest spy in British history.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MjQ3MzU3OF5BMl5BanBnXkFtZTcwMTE3MTgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
The Secret Life of Marilyn Monroe,A chronicle of Marilyn Monroe's family life and how she succeeded in hiding her most intimate secrets from the press and an invasive world.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NDkyMTQ3N15BMl5BanBnXkFtZTgwNTY3MzE2NTE@._V1_UY268_CR9,0,182,268_AL_.jpg"
The Roosevelts: An Intimate History,"A documentary that weaves together the stories of Theodore, Franklin and Eleanor Roosevelt, three members of one of the most prominent and influential families in American politics.","https://images-na.ssl-images-amazon.com/images/M/MV5BMDNlZWM2MDUtOWRlYi00MGQ3LTgxOGEtY2UxYmMwYjIxYWYxXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY268_CR4,0,182,268_AL_.jpg"
The Untold History of the United States,Oliver Stone documentary charted the post-WW2 history of the United States.,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2YwNWFmOTItNDY0Mi00Yjg0LWJiZTYtYzdkMmU2YzJhOWMzXkEyXkFqcGdeQXVyNjUyMDk5Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg"
Hotel Room,"The lives of several people spanning from 1936 to 1993 are chronicled during their overnight stay at a New York City hotel room. The hotel room undergoes minor changes through the century, but the employees of the hotel remain unchanged, never ageing.","https://images-na.ssl-images-amazon.com/images/M/MV5BMzAwNTlkNjYtNDM1Zi00NGMxLWEwMTMtNGVhN2U4YWY4MTYwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
Tut,"Explores the drama of power, political back-stabbing, war and murder and chronicles King Tut's rise to glory, his efforts to rule a chaotic empire and the enigma surrounding his death.","https://images-na.ssl-images-amazon.com/images/M/MV5BNjQwNTgxMDA5NV5BMl5BanBnXkFtZTgwNjM2ODM1NTE@._V1_UY268_CR0,0,182,268_AL_.jpg"
Wild Times,"A sharpshooting saddle tramp (Hugh Cardiff) with a price on his head falls for the daughter (Libby) of a wealthy ranch owner. He vows to win enough money in shooting contests to win her father's approval, but when he returns years later, he finds she has married another man who is jealous of her affections. The husband (Vern) tries to have a murder warrant served on the drifter; shoots him in the back and hires a gambler to murder the man. None of these attempts on the drifter's life kills Cardiff. When the Libby leaves Vern, he goes gunning for the drifter, now the star of a Wild West show.","https://images-na.ssl-images-amazon.com/images/M/MV5BMDBmZTcwNDUtZDdiMi00Yjc1LWExMDMtZTQ5MDZiYTc3OTAwXkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Dancing on the Edge,A black jazz band becomes entangled in the aristocratic world of 1930s London as they seek fame and fortune.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTgwNDIzMV5BMl5BanBnXkFtZTgwMTM2MzkwMDE@._V1_UY268_CR110,0,182,268_AL_.jpg"
Kampen om tungtvannet,"The story about the heavy water war unfolds during the prolouge, eruption and the end of the second world war. We follow the story of the the key personnel in the race of who develops the atomic bomb first.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NTU0NDc5OV5BMl5BanBnXkFtZTgwMjc0ODk1NTE@._V1_UY268_CR3,0,182,268_AL_.jpg"
Who Am I This Time?,"From a short story by Kurt Vonnegut. Christopher Walken is a shy hardware store employee. But whenever he takes a part in a local amateur theater production, he becomes the part completely--while on stage. Susan Sarandon is new in town, a lonely itinerant telephone company employee. On a whim, she auditions for and gets the part of Stella to Walken's Stanley when the theater group does A Streetcar Named Desire. Before anyone realizes the growing affection between Helene and Stanley, she falls deeply in love with the sexy brute, not knowing what the real man is like.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxOTYwMDczNF5BMl5BanBnXkFtZTcwOTc3MDQzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
Cosmos,Two young men seek the solitude of the country; their peace is disturbed when a set of random occurrences suggest to their susceptible minds a pattern with sinister meanings.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NTg5MjA5OF5BMl5BanBnXkFtZTcwNDMxMTEyMQ@@._V1_UY268_CR11,0,182,268_AL_.jpg"
Atomic Train,A train headed for Denver carrying nuclear waste and toxic materials is en route for disaster when it becomes a runaway. Renegade investigator and train enthusiast John Seger jumps on board in a bid to save thousand of innocent lives...,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0MDI4ODMzNF5BMl5BanBnXkFtZTcwNTEyODAwMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Childhood's End,"After peaceful aliens invade earth, humanity finds itself living in a utopia under the indirect rule of the aliens, but does this utopia come at a price?","https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjAyNTYyNV5BMl5BanBnXkFtZTgwMDAxMzk0NzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Conspiracy of Silence,"The true story of Helen Betty Osborne, a 19 year old Indian girl who was brutually murdered and slain on November 12, 1971 in The Pas, Manitoba, Canada and nearly taking 20 years for the police to find the four men who murdered her.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5ODIxOTk5NV5BMl5BanBnXkFtZTcwMDI2MjgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Whistle and I'll Come to You,"A university professor, confident that everything which occurs in life has a rational explanation, finds his beliefs severely challenged when, during a vacation to a remote coastal village in Norfolk, he blows through an ancient whistle discovered on a beach, awakening horrors beyond human understanding.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxODI4MjYwNV5BMl5BanBnXkFtZTcwNjU1NTkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Cinderella,The first of three TV-versions of the classic fairy tale that featured a Rodgers and Hammerstein score and was performed in front of a live audience.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NTU5NDg4OF5BMl5BanBnXkFtZTcwOTU5MTkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Cinderella,"Cinderella (named Zezolla) and her family live mid 20th century, where fashion is practically everything. As her father is won over by a selfish woman named Claudette, Cinderella must keep her new step-mother from murdering the only family she has left. Add in an anti-social mermaid literally living in a cave, a bored prince with an ear for rock n' roll, and the glamour of the 1950's and one'll find that this story can't grow old","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NTU5NDg4OF5BMl5BanBnXkFtZTcwOTU5MTkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Public Enemies,Drama exploring the relationship between a convicted murderer and his probation officer.,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDI3MGM2YzMtYjRkNC00MWMzLWJkOWMtNzk2YmM0MDRkOTViXkEyXkFqcGdeQXVyNjcyMTE2Nw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Public Enemies,"Ma Barker (Theresa Russell) and her sons rob banks, shoot people and wind up at the top of the FBI's ""most wanted"" list in the 1930s.","https://images-na.ssl-images-amazon.com/images/M/MV5BNDI3MGM2YzMtYjRkNC00MWMzLWJkOWMtNzk2YmM0MDRkOTViXkEyXkFqcGdeQXVyNjcyMTE2Nw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
The Love Bug,"The film opens with narration by Jim Douglas and ""memory"" clips from the first film. The narration ends saying Herbie is now owned by an arrogant Scotsman named Simon Moore III (John Hannah), who abuses and insults Herbie until Herbie comes last in a race, not wanting to obey Simon. Furious, Simon sends Herbie to the junkyard. Meanwhile, Hank Cooper (Bruce Campbell), a mechanic in a small garage, is told to enter a race and persuaded to acquire Herbie. The judges are Donny Shotz (Micky Dolenz), a car enthusiast; Alex (Alexandra Wentworth), an old flame of Hank's; and Simon. When Herbie and Hank have won the race, Alex questions Hank, and he gives her a ride, wherein Herbie takes them to an isolated road. Meanwhile, Simon finds the engineer who created Herbie: Dr. Gustav Stumpful (Harold Gould), and requests a second such car: an evil, black edition, whom Simon names Horace.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyODQ4NzQyM15BMl5BanBnXkFtZTcwMjY5NTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
The West,"This documentary covers the history of the American West from the Native American tribes to their encounter with Europeans and how the Europeans conquered them and settled the land. In telling this story, the film takes into the account to both the viewpoints of Indians and other minorities to balance the white populations history.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNDgxNzg3OF5BMl5BanBnXkFtZTgwMzY1MzgwMzE@._V1_UY268_CR87,0,182,268_AL_.jpg"
The Bible,"The Bible comes to life in History Channel's epic new miniseries. From Genesis to Revelation, these unforgettable stories unfold through live action and cutting-edge computer-generated imagery, offering new insight into famous scenes and iconic characters. Created by producer Mark Burnett and featuring an international cast that includes Roma Downey, this 10-hour docudrama explores the sacred textÃÂ¢ÃÂÃÂs most significant episodes, including NoahÃÂ¢ÃÂÃÂs journey in the ark, the Exodus and the life of Jesus.","https://images-na.ssl-images-amazon.com/images/M/MV5BNjU2OTM4MTE4OV5BMl5BanBnXkFtZTgwMDUwNzE2MDE@._V1_UY268_CR0,0,182,268_AL_.jpg"
World Without End,The English town of Kingsbridge works to survive as the King leads the nation into the Hundred Years' War with France while Europe deals with the outbreak of the Black Death.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczOTQ3MjI3NV5BMl5BanBnXkFtZTcwMDE3NDc0OA@@._V1_UY268_CR6,0,182,268_AL_.jpg"
Ruby Bridges,"The true story of Ruby Bridges, an African-American girl who, in 1960 at age 6, helped to integrate the all-white schools of New Orleans. Although she was the only black girl to come to the school she was sent to, (and since all the white mothers pulled their children out of class, she was the only one there, period), and though she faced a crowd of angry white citizens every day, she emerged unscathed, physically or emotionally. Encouraged by her teacher, a white woman from the North named Barbara Henry, and her mother, Lucille, and with her own quiet strength, she eventually broke down a century-old barrier forever, a pivotal moment in the civil-rights movement","https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0OTAwMzU0NF5BMl5BanBnXkFtZTcwMjIxNzQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Un amour de femme,Jeanne attends the birthday party of a friend of her husbands. There she meets a dancer named Marie and there is instant chemistry between them. Jeanne falls for Marie and they embark on an extramarital affair. The relationship is ended when Jeanne tells her husband and he makes her choose between them. Since there is a child involved Jeanne first decides to stay with David. Later she realizes the mistake she has made.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MjA0Nzc5OV5BMl5BanBnXkFtZTcwMzUzNjYyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
Creature,"People attend their first halt in a newly opened lodge in deep forest, but something is waiting for them.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5OTMwMDU5MV5BMl5BanBnXkFtZTcwMDIwMDU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
And Then There Were None,"Ten strangers, drawn away from their normal lives to an isolated rock off the Devon coast. But as the mismatched group waits for the arrival of the hosts ÃÂ¢ÃÂÃÂ the improbably named Mr and Mrs U.N. Owen ÃÂ¢ÃÂÃÂ the weather sours and they find themselves cut off from civilisation. Very soon, the guests, each struggling with their conscience, will start to die ÃÂ¢ÃÂÃÂ one by one, according to the rules of the nursery rhyme ÃÂ¢ÃÂÃÂTen Little Soldier BoysÃÂ¢ÃÂÃÂ - a rhyme that hangs in every room of the house and ends with the most terrifying words of all: ""ÃÂ¢ÃÂÃÂ¦and then there were none.""","https://images-na.ssl-images-amazon.com/images/M/MV5BNjIzZDg2YWUtZGEwOS00OGM5LTgwZTgtMGVhMTFiZDhjMjExXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY268_CR4,0,182,268_AL_.jpg"
Long Way Down,"Ewan McGregor and Charley Boorman return for another unforgettable adventure this time riding the Long Way Down. Facing a brand new set of challenges the intrepid pair discover spectacular but unforgiving terrain, rich cultures and unforgettable local characters. They travel From John O Groats to Cape Town descending through Western Europe and Africa before arriving at the southern most tip of the continent. On their incredible journey their endurance, biking skills and friendship are tested to the limit. They are partnered along the way by friends and producer/directors David Alexanian and Russ Malkin who were responsible for organizing the expedition and filming the documentary.","https://images-na.ssl-images-amazon.com/images/M/MV5BNzI1MTM3ODE1Nl5BMl5BanBnXkFtZTcwMjQ4MjY5MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Brian Eno: Another Green World,A profile of the musician Brian Eno.,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmUzY2U2N2QtMDQ2MS00YmYxLWFiODMtNmU0ZjAwNWFjNDExXkEyXkFqcGdeQXVyNDY0NDM0NzI@._V1_UY268_CR25,0,182,268_AL_.jpg"
What Darwin Didn't Know,"Documentary which tells the story of evolution theory since Darwin postulated it in 1859 in 'On the Origin of Species'.  The theory of evolution by natural selection is now scientific orthodoxy, but when it was unveiled it caused a storm of controversy, from fellow scientists as well as religious people. They criticised it for being short on evidence and long on assertion and Darwin, being the honest scientist that he was, agreed with them. He knew that his theory was riddled with 'difficulties', but he entrusted future generations to complete his work and prove the essential truth of his vision, which is what scientists have been doing for the past 150 years.",
The Fire Next Time,"2017: The greenhouse effect and global warming take their toll as droughts, floods, and hurricanes wreak mass destruction in a world gone mad, one family struggles to survive against all odds...","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNjk4MDYzOV5BMl5BanBnXkFtZTcwMzkzMjkzMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg"
Creature,"An amphibious shark-like monster terrorizes an abandoned secret military base and the people who live on the island it is located on. A marine biologist, as well as several other people, try to stop it before it is too late...","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5OTMwMDU5MV5BMl5BanBnXkFtZTcwMDIwMDU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Atlantic Records: The House That Ahmet Built,"This American Masters episode showcases the wonderful influence of Ahmet Ertegun, the founder of Atlantic Records. Since the label's founding in 1947, some of the most popular Rhythm and Blues and Rock 'n' Roll artists have worked for Atlantic. Among them: first artist Ruth Brown, Big Joe Turner, Ray Charles, Bobby Darin, The Coasters, Aretha Franklin, The Rolling Stones, Phil Collins and many more. Also covered are many of the Atlantic crew like engineer Tom Dowd, producer Jerry Wexler, and songwriters Mike Lieber and Jerry Stoller.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNDY5NzY5M15BMl5BanBnXkFtZTcwMTY5OTc0MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
The Sixties,"A ten-part documentary series focusing on the politics, music, technical advancements, drugs, and the ""free love"" movement of the 1960s.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMDY2MjE4NV5BMl5BanBnXkFtZTgwOTg3NjcxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
11.22.63,"An English teacher travels back in time to prevent the Kennedy assassination, but discovers he is attached to the life he has made in a bygone era.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NjE5MjUwM15BMl5BanBnXkFtZTgwODk3NTk2OTE@._V1_UY268_CR1,0,182,268_AL_.jpg"
A Body to Die For: The Aaron Henry Story,"Aaron Henry is a high school football player who constantly pushes himself to be the best. When working out at the gym trying to build up definition, he meets Bryce, who turns him on to using steroids to give him the body he wants. When Aaron starts seeing results, He steals money from his mother to pay Bryce for more steroids. Aaron starts developing ""roid rage"" and goes crazy at the simplest of things, and he pays the price for it.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTlhZTE1ZjktN2QyNy00MGI2LThhNzQtM2ZlOTE4OGUyNDAwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzA0MjE3NzA@._V1_UY268_CR9,0,182,268_AL_.jpg"
Ruin Explorers,"Ancient curses, enchanted artifacts and plain old fashioned dungeon diving: that's what Fam and Ihrie do for a living - whenever these lovely young ladies can get someone to pay them for it, that is. As two highly trained magic users with slightly faulty spelling abilities, they're off on a quest for the ""Ultimate Power."" All they have to do is find three artifacts: the Proof Of Royalty, the Sword of Sargus and the Mirror of Truth. So how hard can it be?","https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ0NDA0NTU0OV5BMl5BanBnXkFtZTcwMTQzODIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Shaka Zulu,"Framed around Queen Victoria's decision on England's political stance towards the Zulu Nation, this mini-series details King Shaka's rise and fall with mythic detail. Prophecy is mixed with recorded fact regarding Shaka's birth, exile, innovations in warfare, assumption of the throne, building of the Zulu Empire, first contact with Europe and the events that lead to his downfall.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5ODcyNDk4Ml5BMl5BanBnXkFtZTcwNjYyODA4MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
Monty Python's Fliegender Zirkus,"It is essentially the same concept as an English Monty Python's episode, but in German. The paintings by Albrecht DÃÂÃÂ¼rer, fall victim to silly animations. Little Red Riding Hood shows up too. A number of familiar sketches, including the Lumberjack song, all in German.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjI4NzU3N15BMl5BanBnXkFtZTcwMzc3OTMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Citizen King,"Documentary about the final five, turbulent years in the life of civil rights activist Martin Luther King. The story begins at the Lincoln Memorial in August 1963, when a 34-year-old preacher galvanized millions with his dream for an America free of racism and comes to a bloody end five years later on a motel balcony in Memphis.  King has since become a mythic figure, an activist whose works and image are more hotly contested, negotiated and sold than almost anyone else's in American history. (Storyville)","https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzE4MTk2MV5BMl5BanBnXkFtZTcwMjQwMDgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
To the Ends of the Earth,"From Nobel Laureate William Golding's (Lord of the Flies) epic sea-voyage trilogy comes the story of an ambitious British aristocrat, humbled by the lives of his fellow passengers, as he embarks on an ocean voyage for Australia where he is to be an official in the colonial government.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMTE5Njg3M15BMl5BanBnXkFtZTcwNzg0OTAzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
To the Ends of the Earth,A treasury agent becomes obsessed with exposing an international drug ring.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMTE5Njg3M15BMl5BanBnXkFtZTcwNzg0OTAzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Into the Universe with Stephen Hawking,"Into the Universe with Stephen Hawking is a science documentary mini-series written by British physicist Stephen Hawking. The series was created for Discovery Channel and features computer generated imagery of the universe. In the United Kingdom the series has a modified title, Stephen Hawking's Universe.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNTAwMTk2Ml5BMl5BanBnXkFtZTgwMDA2NjE0MzE@._V1_UY268_CR4,0,182,268_AL_.jpg"
Louis Theroux: By Reason of Insanity,"Louis investigates Ohio's state psychiatric hospitals, meeting patients who have committed crimes but have been found not guilty by reason of insanity.","https://images-na.ssl-images-amazon.com/images/M/MV5BNzU4ZGRlMWItYTMxNS00NTlmLWI1MWQtMDQzNjAxNTI1MGFhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjUyNjY0NDk@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Other Side of the Wind,"Orson Welles' unfinished masterpiece, restored and assembled based on Welles' own notes. During the last 15 years of his life, Welles, who died in 1985, worked obsessively on the film, which chronicles a temperamental film directorÃÂ¢ÃÂÃÂmuch like himÃÂ¢ÃÂÃÂwho is battling with the Hollywood establishment to finish an iconoclastic work.","https://images-na.ssl-images-amazon.com/images/M/MV5BNDdhOWMzNjQtNDEyNC00YWU4LTkwZDYtOWMyYWYyYjkwYmQ5XkEyXkFqcGdeQXVyMDIzMTg5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
War and Peace,"War and Peace delineates in graphic detail events leading up to the French invasion of Russia, and the impact of the Napoleonic era on Tsarist society, as seen through the eyes of five Russian aristocratic families. Portions of an earlier version of the novel, then known as The Year 1805,were serialized in the magazine The Russian Messenger between 1865 and 1867.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MzI5NDY2N15BMl5BanBnXkFtZTcwMzY4ODE3MQ@@._V1._CR26,69,259,352_UY268_CR7,0,182,268_AL_.jpg"
A Knight in Camelot,"Yet another variation on Mark Twain's ""A Connecticut Yankee At King Arthur's Court."" Here, a computer malfunction causes a science researcher to be sent back in time with her laptop, which she uses to amaze the court.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNTk3OTc4OF5BMl5BanBnXkFtZTcwOTMwNjUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Planet Earth,"A documentary miniseries described by its makers as ""the definitive look at the diversity of our planet"". Each 50 minute episode features a global overview of a different biome or habitat on Earth (Polar, Mountain, Cave, Desert, Plains, Fresh Water, Seas, Ocean, Forest), followed by a ten-minute featurette which takes a behind-the-scenes look at the challenges of filming the episode.","https://images-na.ssl-images-amazon.com/images/M/MV5BNmZlYzIzMTItY2EzYS00YTEyLTg0ZjEtMDMzZjM3ODdhN2UzXkEyXkFqcGdeQXVyNjI0MDg2NzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Life,"David Attenborough's legendary BBC crew explains and shows wildlife all over planet earth in this 10-episode miniseries. The first is an overview the challenges facing life, the others are dedicated to hunting, the deep sea and various major evolutionary groups of creatures: plants, primates and other large sections of other vertebrates and invertebrates.","https://images-na.ssl-images-amazon.com/images/M/MV5BMzc0NzY3MjA0Nl5BMl5BanBnXkFtZTcwNTE3NzQyMw@@._V1._CR0,1,361,471_UY268_CR11,0,182,268_AL_.jpg"
Monkey Planet,"We humans are part of an extraordinary family, with hundreds of bizarre and colourful relatives all over the world. Monkey Planet explores the ingenious survival tactics and amazing physical adaptations of our primate family, including strange lemurs, acrobatic monkeys, and enigmatic apes. Spanning the globe, we uncover the secrets of an array of fascinating, flexible primate minds","https://images-na.ssl-images-amazon.com/images/M/MV5BMzYyNTIzMzMwNF5BMl5BanBnXkFtZTgwODQ5MzAxMzE@._V1_UY268_CR87,0,182,268_AL_.jpg"
Intruders,"All over the world, people report they've been visited by aliens, taken aboard spaceships and medically examined. The authorities appear to know all about these visits but won't acknowledge it publicly. This film focuses on two 'victims' who struggle to live normal lives, but the aliens keep coming back. All is explained.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMzgzMjM1MF5BMl5BanBnXkFtZTcwMzc5OTcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Roots,"An adaptation of Alex Haley's ""Roots"", chronicling the history of an African slave sold to America and his descendants.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNjMzNzM2N15BMl5BanBnXkFtZTYwMTQ2MDU5._V1._CR24,23,292,427_UY268_CR0,0,182,268_AL_.jpg"
Roots,"An adaptation of Alex Haley's ""Roots"", chronicling the history of an African slave sold to America and his descendants.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4OTE4MzU2M15BMl5BanBnXkFtZTgwNzE3ODQwOTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
